,date,TICKER,variance,sample-size
9279,2022-03-17 17:00:00,BLND,6.396750139074315e-06,12
9280,2022-03-17 18:00:00,BLND,1.4715322743795797e-05,12
9281,2022-03-17 19:00:00,BLND,5.453791147698706e-06,12
9283,2022-03-18 13:00:00,BLND,5.401705953974733e-05,6
9284,2022-03-18 14:00:00,BLND,2.6435272373339134e-05,12
9285,2022-03-18 15:00:00,BLND,9.302924666009387e-06,12
9286,2022-03-18 16:00:00,BLND,1.013367761388957e-05,12
9287,2022-03-18 17:00:00,BLND,6.44329056056135e-06,12
9288,2022-03-18 18:00:00,BLND,3.365295383054033e-05,12
9289,2022-03-18 19:00:00,BLND,1.1286368834811702e-05,12
9290,2022-03-18 20:00:00,BLND,3.6422279914119754e-05,3
9295,2022-03-21 13:00:00,BLND,0.0005522687286704322,10
9296,2022-03-21 14:00:00,BLND,0.00010029077185908021,12
9297,2022-03-21 15:00:00,BLND,2.5840100831381036e-05,12
9298,2022-03-21 16:00:00,BLND,3.742498258932991e-05,12
9299,2022-03-21 17:00:00,BLND,3.487719812470261e-05,12
9300,2022-03-21 18:00:00,BLND,5.161028086905122e-05,12
9301,2022-03-21 19:00:00,BLND,5.881419543731922e-05,12
9304,2022-03-22 13:00:00,BLND,0.0002749302674350505,11
9305,2022-03-22 14:00:00,BLND,4.4646413891586666e-05,12
9306,2022-03-22 15:00:00,BLND,1.4517234230685127e-05,12
9307,2022-03-22 16:00:00,BLND,2.5627623443887716e-05,12
9308,2022-03-22 17:00:00,BLND,2.266974682850506e-05,12
9309,2022-03-22 18:00:00,BLND,1.4545151219221688e-05,12
9310,2022-03-22 19:00:00,BLND,1.0276534672849262e-05,12
9312,2022-03-23 13:00:00,BLND,2.736150702125652e-05,7
9313,2022-03-23 14:00:00,BLND,7.379481776160133e-05,12
9314,2022-03-23 15:00:00,BLND,6.305920911180859e-05,12
9315,2022-03-23 16:00:00,BLND,2.351407909556889e-05,12
9316,2022-03-23 17:00:00,BLND,3.056027365656331e-05,12
9317,2022-03-23 18:00:00,BLND,1.3636896884395685e-05,12
9318,2022-03-23 19:00:00,BLND,1.4971390452078716e-05,12
9319,2022-03-24 13:00:00,BLND,0.0001351541222598983,7
9320,2022-03-24 14:00:00,BLND,8.002196361288527e-05,12
9321,2022-03-24 15:00:00,BLND,8.16300150426367e-06,12
9322,2022-03-24 16:00:00,BLND,1.715292268806649e-05,12
9323,2022-03-24 17:00:00,BLND,1.0329557379458225e-05,12
9324,2022-03-24 18:00:00,BLND,1.200926132936432e-05,12
9325,2022-03-24 19:00:00,BLND,1.284573197896316e-05,12
9327,2022-03-25 13:00:00,BLND,0.0006049033896500561,7
9328,2022-03-25 14:00:00,BLND,2.0289212923091886e-05,12
9329,2022-03-25 15:00:00,BLND,2.6794034118193223e-05,12
9330,2022-03-25 16:00:00,BLND,1.1080079746586924e-05,12
9331,2022-03-25 17:00:00,BLND,1.55567719650188e-05,12
9332,2022-03-25 18:00:00,BLND,1.1590049733450325e-05,12
9333,2022-03-25 19:00:00,BLND,9.297444065488409e-06,12
9335,2022-03-28 13:00:00,BLND,4.9754562952461026e-05,7
9336,2022-03-28 14:00:00,BLND,2.3618382723009287e-05,12
9337,2022-03-28 15:00:00,BLND,2.2321221397023356e-05,12
9338,2022-03-28 16:00:00,BLND,2.882371386582595e-05,12
9339,2022-03-28 17:00:00,BLND,2.86167255200434e-06,12
9340,2022-03-28 18:00:00,BLND,4.394865465445272e-06,12
9341,2022-03-28 19:00:00,BLND,9.059916145767465e-06,12
9342,2022-03-29 13:00:00,BLND,0.0002066592056852315,6
9343,2022-03-29 14:00:00,BLND,3.550587052179932e-05,12
9344,2022-03-29 15:00:00,BLND,1.6415140726198043e-05,12
9345,2022-03-29 16:00:00,BLND,1.0257495376546197e-05,12
9346,2022-03-29 17:00:00,BLND,1.56376586783614e-05,12
9347,2022-03-29 18:00:00,BLND,5.7313666847645766e-06,12
9348,2022-03-29 19:00:00,BLND,1.0843569331022154e-05,12
9352,2022-03-30 13:00:00,BLND,9.247146548846973e-05,7
9353,2022-03-30 14:00:00,BLND,4.144619317591122e-05,12
9354,2022-03-30 15:00:00,BLND,3.0853243478270746e-05,12
9355,2022-03-30 16:00:00,BLND,1.916353578155291e-05,12
9356,2022-03-30 17:00:00,BLND,7.760782702481797e-06,12
9357,2022-03-30 18:00:00,BLND,1.0708780697258932e-05,12
9358,2022-03-30 19:00:00,BLND,1.2362456650908969e-05,12
9363,2022-03-31 13:00:00,BLND,6.507840083410269e-05,6
9364,2022-03-31 14:00:00,BLND,3.071674151643187e-05,12
9365,2022-03-31 15:00:00,BLND,1.3906494957199303e-05,12
9366,2022-03-31 16:00:00,BLND,7.2710339866097305e-06,12
9367,2022-03-31 17:00:00,BLND,4.571477660814911e-06,12
9368,2022-03-31 18:00:00,BLND,1.1131738439695695e-05,12
9369,2022-03-31 19:00:00,BLND,9.690497907672312e-06,12
9370,2022-03-31 20:00:00,BLND,0.0063566856057908835,11
9371,2022-03-31 21:00:00,BLND,0.0004176062920856435,7
9372,2022-03-31 22:00:00,BLND,4.0348648108890734e-05,4
9373,2022-03-31 23:00:00,BLND,0.00021655932727830852,7
9374,2022-04-01 08:00:00,BLND,0.00015504542675303992,6
9375,2022-04-01 09:00:00,BLND,0.0002611386704649471,8
9376,2022-04-01 10:00:00,BLND,0.0004504030597286786,8
9377,2022-04-01 11:00:00,BLND,0.00017681108368887416,22
9378,2022-04-01 12:00:00,BLND,0.0005426134779136828,12
9379,2022-04-01 13:00:00,BLND,0.00031750672028274616,24
9380,2022-04-01 14:00:00,BLND,7.652728150365278e-05,24
9381,2022-04-01 15:00:00,BLND,5.7603731834865316e-05,24
9382,2022-04-01 16:00:00,BLND,4.861903017194452e-06,24
9383,2022-04-01 17:00:00,BLND,1.647728004035105e-05,24
9384,2022-04-01 18:00:00,BLND,9.80778644143923e-06,24
9385,2022-04-01 19:00:00,BLND,1.430297346889176e-05,24
9386,2022-04-01 20:00:00,BLND,0.00023072153006413964,10
9388,2022-04-01 22:00:00,BLND,1.4318068005811526e-06,4
9391,2022-04-04 12:00:00,BLND,4.001577070778054e-05,5
9392,2022-04-04 13:00:00,BLND,0.0002224788353104344,11
9393,2022-04-04 14:00:00,BLND,7.629443464167481e-05,12
9394,2022-04-04 15:00:00,BLND,1.341970863919345e-05,12
9395,2022-04-04 16:00:00,BLND,8.371922932771547e-06,12
9396,2022-04-04 17:00:00,BLND,2.7105442178825743e-05,12
9397,2022-04-04 18:00:00,BLND,2.101020819615751e-06,12
9398,2022-04-04 19:00:00,BLND,6.046881834969731e-06,12
9399,2022-04-04 20:00:00,BLND,0.00016082696450535192,4
9401,2022-04-05 13:00:00,BLND,2.778522526864274e-05,7
9402,2022-04-05 14:00:00,BLND,3.390345333062359e-05,12
9403,2022-04-05 15:00:00,BLND,2.2122778529822165e-05,12
9404,2022-04-05 16:00:00,BLND,2.611582054647229e-05,12
9405,2022-04-05 17:00:00,BLND,1.0367516892965217e-05,12
9406,2022-04-05 18:00:00,BLND,1.8326603183898886e-05,12
9407,2022-04-05 19:00:00,BLND,1.1721217293547728e-05,12
9408,2022-04-06 13:00:00,BLND,1.5915884763863095e-05,6
9409,2022-04-06 14:00:00,BLND,1.9760857797085933e-05,12
9410,2022-04-06 15:00:00,BLND,1.9611395575695022e-05,12
9411,2022-04-06 16:00:00,BLND,9.597362194724367e-06,12
9412,2022-04-06 17:00:00,BLND,2.4036974544326726e-05,12
9413,2022-04-06 18:00:00,BLND,0.00011688618461576348,12
9414,2022-04-06 19:00:00,BLND,2.2427381102627504e-05,12
9417,2022-04-07 13:00:00,BLND,0.00018293347111891952,6
9418,2022-04-07 14:00:00,BLND,6.448858509892655e-05,12
9419,2022-04-07 15:00:00,BLND,2.0645682049319857e-05,12
9420,2022-04-07 16:00:00,BLND,1.853003774713451e-05,12
9421,2022-04-07 17:00:00,BLND,2.6895791349916276e-05,12
9422,2022-04-07 18:00:00,BLND,2.004115359252721e-05,12
9423,2022-04-07 19:00:00,BLND,1.3035277907681002e-05,12
9427,2022-04-08 13:00:00,BLND,9.95401824048795e-05,8
9428,2022-04-08 14:00:00,BLND,3.647971281165137e-05,12
9429,2022-04-08 15:00:00,BLND,1.6973922285141035e-05,12
9430,2022-04-08 16:00:00,BLND,1.1271085772367859e-05,12
9431,2022-04-08 17:00:00,BLND,1.915793581494624e-05,12
9432,2022-04-08 18:00:00,BLND,7.64780341337092e-06,12
9433,2022-04-08 19:00:00,BLND,5.624908215307225e-06,12
9435,2022-04-11 13:00:00,BLND,0.00015964511646246313,7
9436,2022-04-11 14:00:00,BLND,6.378513352340781e-05,12
9437,2022-04-11 15:00:00,BLND,4.004677766093219e-06,12
9438,2022-04-11 16:00:00,BLND,2.4202392731201865e-06,12
9439,2022-04-11 17:00:00,BLND,2.4275304523727778e-05,12
9440,2022-04-11 18:00:00,BLND,1.3798441789873384e-05,12
9441,2022-04-11 19:00:00,BLND,1.9189276512668565e-06,12
9444,2022-04-12 13:00:00,BLND,0.00012741809949173822,6
9445,2022-04-12 14:00:00,BLND,3.0873208553878506e-05,12
9446,2022-04-12 15:00:00,BLND,3.354899908469685e-05,12
9447,2022-04-12 16:00:00,BLND,2.62822441522251e-05,12
9448,2022-04-12 17:00:00,BLND,2.1743116891574018e-05,12
9449,2022-04-12 18:00:00,BLND,2.0559931457019904e-05,12
9450,2022-04-12 19:00:00,BLND,2.8037884753872503e-06,12
9452,2022-04-13 13:00:00,BLND,0.00012698366705870255,6
9453,2022-04-13 14:00:00,BLND,7.249562261941848e-06,12
9454,2022-04-13 15:00:00,BLND,1.7038586179675893e-05,12
9455,2022-04-13 16:00:00,BLND,4.5415510185448e-06,12
9456,2022-04-13 17:00:00,BLND,1.3302040692427105e-05,12
9457,2022-04-13 18:00:00,BLND,1.4179135887819747e-05,12
9458,2022-04-13 19:00:00,BLND,3.828419582893623e-06,12
9460,2022-04-14 13:00:00,BLND,0.00014569219760318165,6
9461,2022-04-14 14:00:00,BLND,1.3522286657576521e-05,12
9462,2022-04-14 15:00:00,BLND,4.509694667186123e-06,12
9463,2022-04-14 16:00:00,BLND,4.9784458054324125e-06,12
9464,2022-04-14 17:00:00,BLND,1.1262989871114799e-05,12
9465,2022-04-14 18:00:00,BLND,1.1330123201512645e-05,12
9466,2022-04-14 19:00:00,BLND,2.5430045639675916e-05,12
9468,2022-04-18 13:00:00,BLND,4.9990663950076966e-05,6
9469,2022-04-18 14:00:00,BLND,2.5202137531376455e-05,12
9470,2022-04-18 15:00:00,BLND,7.73711646834217e-06,12
9471,2022-04-18 16:00:00,BLND,4.578108756662291e-06,12
9472,2022-04-18 17:00:00,BLND,1.0724403910332694e-05,12
9473,2022-04-18 18:00:00,BLND,3.995486687429631e-06,12
9474,2022-04-18 19:00:00,BLND,1.1053293730823824e-05,12
9475,2022-04-19 13:00:00,BLND,8.541834413624751e-06,6
9476,2022-04-19 14:00:00,BLND,3.2291159008612314e-05,12
9477,2022-04-19 15:00:00,BLND,5.268920732908421e-06,12
9478,2022-04-19 16:00:00,BLND,3.330046046311768e-05,12
9479,2022-04-19 17:00:00,BLND,3.850348533464135e-06,12
9480,2022-04-19 18:00:00,BLND,1.1815879796916412e-05,12
9481,2022-04-19 19:00:00,BLND,5.559560612948085e-06,12
9483,2022-04-20 13:00:00,BLND,0.000157043844314154,6
9484,2022-04-20 14:00:00,BLND,3.244145675122328e-05,12
9485,2022-04-20 15:00:00,BLND,2.237029394277933e-05,12
9486,2022-04-20 16:00:00,BLND,1.0707460708881687e-05,12
9487,2022-04-20 17:00:00,BLND,1.5297607765553477e-05,12
9488,2022-04-20 18:00:00,BLND,1.3021926594372827e-05,12
9489,2022-04-20 19:00:00,BLND,2.600112372978757e-05,12
9491,2022-04-21 13:00:00,BLND,0.00012179901436929566,7
9492,2022-04-21 14:00:00,BLND,1.730951857071549e-05,12
9493,2022-04-21 15:00:00,BLND,2.533768815614738e-05,12
9494,2022-04-21 16:00:00,BLND,1.2235326245428566e-05,12
9495,2022-04-21 17:00:00,BLND,2.329838184956071e-05,12
9496,2022-04-21 18:00:00,BLND,3.738382149732525e-05,12
9497,2022-04-21 19:00:00,BLND,2.0226146365092635e-05,12
9499,2022-04-22 13:00:00,BLND,7.297700595444382e-05,6
9500,2022-04-22 14:00:00,BLND,5.138692385697602e-05,12
9501,2022-04-22 15:00:00,BLND,5.205074698608398e-05,12
9502,2022-04-22 16:00:00,BLND,1.0897933731669333e-05,12
9503,2022-04-22 17:00:00,BLND,1.2513118526600261e-05,12
9504,2022-04-22 18:00:00,BLND,1.0672684812691922e-05,12
9505,2022-04-22 19:00:00,BLND,1.0413854689443975e-05,12
9507,2022-04-25 13:00:00,BLND,0.00011711599602959922,7
9508,2022-04-25 14:00:00,BLND,5.724594210009474e-05,12
9509,2022-04-25 15:00:00,BLND,6.013680595686935e-06,12
9510,2022-04-25 16:00:00,BLND,7.174957433265627e-06,12
9511,2022-04-25 17:00:00,BLND,1.2041115168066622e-05,12
9512,2022-04-25 18:00:00,BLND,1.1069502940677618e-05,12
9513,2022-04-25 19:00:00,BLND,7.1933776739133194e-06,12
9515,2022-04-26 13:00:00,BLND,2.0323166661603824e-05,6
9516,2022-04-26 14:00:00,BLND,4.492873030342757e-05,12
9517,2022-04-26 15:00:00,BLND,1.5664194136965792e-05,12
9518,2022-04-26 16:00:00,BLND,1.5489610028878296e-05,12
9519,2022-04-26 17:00:00,BLND,7.626422390590284e-06,12
9520,2022-04-26 18:00:00,BLND,7.315842235204058e-06,12
9521,2022-04-26 19:00:00,BLND,9.902235695935314e-06,12
9523,2022-04-27 13:00:00,BLND,2.1738190678136096e-05,6
9524,2022-04-27 14:00:00,BLND,2.7977213171113712e-05,12
9525,2022-04-27 15:00:00,BLND,1.3357735024945564e-05,12
9526,2022-04-27 16:00:00,BLND,3.166703573863387e-05,12
9527,2022-04-27 17:00:00,BLND,9.56682151955267e-06,12
9528,2022-04-27 18:00:00,BLND,7.04116693478441e-06,12
9529,2022-04-27 19:00:00,BLND,1.1261122213825073e-05,12
9530,2022-04-28 13:00:00,BLND,0.00220713546870338,8
9531,2022-04-28 14:00:00,BLND,2.3083353867469726e-05,12
9532,2022-04-28 15:00:00,BLND,1.9188555942181735e-05,12
9533,2022-04-28 16:00:00,BLND,1.123196493332746e-05,12
9534,2022-04-28 17:00:00,BLND,1.0294888959183216e-05,12
9535,2022-04-28 18:00:00,BLND,1.5420850384014706e-05,12
9536,2022-04-28 19:00:00,BLND,2.5204715762327444e-05,12
9538,2022-04-29 13:00:00,BLND,4.635983171873295e-05,6
9539,2022-04-29 14:00:00,BLND,3.236226923905267e-05,12
9540,2022-04-29 15:00:00,BLND,6.444388424503272e-05,12
9541,2022-04-29 16:00:00,BLND,8.905145826668734e-06,12
9542,2022-04-29 17:00:00,BLND,1.1831358285290217e-05,12
9543,2022-04-29 18:00:00,BLND,7.497415043098607e-06,12
9544,2022-04-29 19:00:00,BLND,4.269242390487137e-05,12
9546,2022-05-02 13:00:00,BLND,3.869742632000226e-05,6
9547,2022-05-02 14:00:00,BLND,7.735093052010349e-05,12
9548,2022-05-02 15:00:00,BLND,3.538321425383223e-05,12
9549,2022-05-02 16:00:00,BLND,1.630807611584606e-05,12
9550,2022-05-02 17:00:00,BLND,1.5540721442238862e-05,12
9551,2022-05-02 18:00:00,BLND,2.765695437873176e-05,12
9552,2022-05-02 19:00:00,BLND,1.5115841239446156e-05,12
9554,2022-05-03 13:00:00,BLND,0.00013318946909812162,6
9555,2022-05-03 14:00:00,BLND,7.194316258010438e-05,12
9556,2022-05-03 15:00:00,BLND,9.53867383573698e-06,12
9557,2022-05-03 16:00:00,BLND,3.901166314833289e-06,12
9558,2022-05-03 17:00:00,BLND,2.6961336806957773e-05,12
9559,2022-05-03 18:00:00,BLND,1.7939428217025504e-05,12
9560,2022-05-03 19:00:00,BLND,1.0373224064311036e-05,12
9562,2022-05-04 13:00:00,BLND,0.0001868730597529042,6
9563,2022-05-04 14:00:00,BLND,5.5231374196772066e-05,12
9564,2022-05-04 15:00:00,BLND,1.758169147969457e-05,12
9565,2022-05-04 16:00:00,BLND,1.5759399372772926e-05,12
9566,2022-05-04 17:00:00,BLND,1.054372963481736e-05,12
9567,2022-05-04 18:00:00,BLND,0.00010583472106769141,12
9568,2022-05-04 19:00:00,BLND,1.414664075164702e-05,12
9571,2022-05-05 13:00:00,BLND,3.708205179112029e-05,6
9572,2022-05-05 14:00:00,BLND,7.988853747590434e-05,12
9573,2022-05-05 15:00:00,BLND,2.002412936349301e-05,12
9574,2022-05-05 16:00:00,BLND,2.1962795001454368e-05,12
9575,2022-05-05 17:00:00,BLND,7.431903671250235e-06,12
9576,2022-05-05 18:00:00,BLND,1.5609497118848296e-05,12
9577,2022-05-05 19:00:00,BLND,1.7506720340742795e-05,12
9579,2022-05-06 13:00:00,BLND,9.644204016978476e-05,6
9580,2022-05-06 14:00:00,BLND,6.059186532431748e-05,12
9581,2022-05-06 15:00:00,BLND,2.350117053776694e-05,12
9582,2022-05-06 16:00:00,BLND,2.6105293287263282e-05,12
9583,2022-05-06 17:00:00,BLND,1.0699009039362536e-05,12
9584,2022-05-06 18:00:00,BLND,1.7495737915221353e-05,12
9585,2022-05-06 19:00:00,BLND,1.1866026409778166e-05,12
9590,2022-05-09 13:00:00,BLND,3.451946087908404e-05,6
9591,2022-05-09 14:00:00,BLND,2.831568783608336e-05,12
9592,2022-05-09 15:00:00,BLND,4.5112117704615204e-05,12
9593,2022-05-09 16:00:00,BLND,2.5240576606140834e-05,12
9594,2022-05-09 17:00:00,BLND,9.136212609489715e-06,12
9595,2022-05-09 18:00:00,BLND,3.995202048245716e-05,12
9596,2022-05-09 19:00:00,BLND,6.6778172726358e-05,12
9597,2022-05-09 20:00:00,BLND,0.004205083856919379,3
9602,2022-05-10 13:00:00,BLND,0.0009371984238968954,6
9603,2022-05-10 14:00:00,BLND,0.0001411492646736519,12
9604,2022-05-10 15:00:00,BLND,0.00016747029593397922,12
9605,2022-05-10 16:00:00,BLND,9.59654730556542e-06,12
9606,2022-05-10 17:00:00,BLND,5.5658325917714625e-05,12
9607,2022-05-10 18:00:00,BLND,3.5169250016975244e-05,12
9608,2022-05-10 19:00:00,BLND,2.2355102585789417e-05,12
9613,2022-05-11 13:00:00,BLND,0.00019325775702584976,7
9614,2022-05-11 14:00:00,BLND,2.2194276273886043e-05,12
9615,2022-05-11 15:00:00,BLND,9.058498363308655e-05,12
9616,2022-05-11 16:00:00,BLND,1.4245298326792082e-05,12
9617,2022-05-11 17:00:00,BLND,6.618913782059131e-06,12
9618,2022-05-11 18:00:00,BLND,3.551113918666356e-05,12
9619,2022-05-11 19:00:00,BLND,1.8567117261714288e-06,12
9622,2022-05-12 13:00:00,BLND,0.0007411825479867724,7
9623,2022-05-12 14:00:00,BLND,0.00012063689242369523,12
9624,2022-05-12 15:00:00,BLND,0.00011940200421511824,12
9625,2022-05-12 16:00:00,BLND,3.697211758064822e-05,12
9626,2022-05-12 17:00:00,BLND,1.7185947977430274e-05,12
9627,2022-05-12 18:00:00,BLND,1.697496314046224e-05,12
9628,2022-05-12 19:00:00,BLND,1.6634561007560506e-05,12
9629,2022-05-12 20:00:00,BLND,4.31822967315125e-05,4
9632,2022-05-13 13:00:00,BLND,0.0004471392316310961,6
9633,2022-05-13 14:00:00,BLND,0.00030973899043532376,12
9634,2022-05-13 15:00:00,BLND,0.00011227744946257024,12
9635,2022-05-13 16:00:00,BLND,6.0015297553973086e-05,12
9636,2022-05-13 17:00:00,BLND,7.51959888099325e-05,12
9637,2022-05-13 18:00:00,BLND,4.8551020327130295e-05,12
9638,2022-05-13 19:00:00,BLND,1.7063808582111974e-05,12
9641,2022-05-16 13:00:00,BLND,0.0006242712299772047,6
9642,2022-05-16 14:00:00,BLND,0.00031473543880922075,12
9643,2022-05-16 15:00:00,BLND,4.051923501589365e-05,12
9644,2022-05-16 16:00:00,BLND,6.447778757005134e-05,12
9645,2022-05-16 17:00:00,BLND,2.989813086761257e-05,12
9646,2022-05-16 18:00:00,BLND,6.673771080932818e-05,12
9647,2022-05-16 19:00:00,BLND,2.410330115627975e-05,12
9648,2022-05-17 13:00:00,BLND,0.000123189486732718,6
9649,2022-05-17 14:00:00,BLND,8.573405548837746e-05,12
9650,2022-05-17 15:00:00,BLND,3.096540744027645e-05,12
9651,2022-05-17 16:00:00,BLND,2.8488578105974603e-05,12
9652,2022-05-17 17:00:00,BLND,2.715657473669422e-05,12
9653,2022-05-17 18:00:00,BLND,4.759277897426825e-05,12
9654,2022-05-17 19:00:00,BLND,1.930718546230007e-05,12
9656,2022-05-18 13:00:00,BLND,0.00012765226607113297,6
9657,2022-05-18 14:00:00,BLND,5.4517872778715565e-05,12
9658,2022-05-18 15:00:00,BLND,2.843083427641068e-05,12
9659,2022-05-18 16:00:00,BLND,4.781656066486362e-05,12
9660,2022-05-18 17:00:00,BLND,1.965172149358372e-05,12
9661,2022-05-18 18:00:00,BLND,1.3967732502500645e-05,12
9662,2022-05-18 19:00:00,BLND,2.3824181465157297e-05,12
9664,2022-05-19 13:00:00,BLND,0.00029109737206565024,6
9665,2022-05-19 14:00:00,BLND,0.0001765974168142042,12
9666,2022-05-19 15:00:00,BLND,5.9825743826362236e-05,12
9667,2022-05-19 16:00:00,BLND,5.9528288952740394e-05,12
9668,2022-05-19 17:00:00,BLND,5.6901448160155006e-05,12
9669,2022-05-19 18:00:00,BLND,2.6166607162016393e-05,12
9670,2022-05-19 19:00:00,BLND,3.562939934083979e-05,12
9672,2022-05-20 13:00:00,BLND,0.00020785269460258114,6
9673,2022-05-20 14:00:00,BLND,2.350941654902563e-05,12
9674,2022-05-20 15:00:00,BLND,2.062714217878581e-05,12
9675,2022-05-20 16:00:00,BLND,2.8645362845580416e-05,12
9676,2022-05-20 17:00:00,BLND,7.02427062747498e-05,12
9677,2022-05-20 18:00:00,BLND,6.568494648235209e-05,12
9678,2022-05-20 19:00:00,BLND,9.032774317906583e-05,12
9680,2022-05-23 13:00:00,BLND,3.644468826715e-05,6
9681,2022-05-23 14:00:00,BLND,9.27050074652431e-05,12
9682,2022-05-23 15:00:00,BLND,5.614764157242793e-05,12
9683,2022-05-23 16:00:00,BLND,2.979324347921083e-05,12
9684,2022-05-23 17:00:00,BLND,1.1524094866629211e-05,12
9685,2022-05-23 18:00:00,BLND,7.830978248083333e-06,12
9686,2022-05-23 19:00:00,BLND,1.8735679174745516e-05,12
9687,2022-05-24 13:00:00,BLND,8.740878412997693e-05,6
9688,2022-05-24 14:00:00,BLND,5.389579910027518e-05,12
9689,2022-05-24 15:00:00,BLND,3.0320276278989904e-05,12
9690,2022-05-24 16:00:00,BLND,2.0495588094177556e-05,12
9691,2022-05-24 17:00:00,BLND,2.7335460445985127e-05,12
9692,2022-05-24 18:00:00,BLND,4.985460287631072e-05,12
9693,2022-05-24 19:00:00,BLND,3.314466938645087e-05,12
9696,2022-05-25 13:00:00,BLND,0.00022052586136892487,7
9697,2022-05-25 14:00:00,BLND,7.864622291114826e-05,12
9698,2022-05-25 15:00:00,BLND,1.7513565342861053e-05,12
9699,2022-05-25 16:00:00,BLND,2.204460466425431e-05,12
9700,2022-05-25 17:00:00,BLND,1.3607122932487932e-05,12
9701,2022-05-25 18:00:00,BLND,2.546007039260154e-05,12
9702,2022-05-25 19:00:00,BLND,2.1975246590810273e-05,12
9704,2022-05-26 13:00:00,BLND,0.00029971106345888743,6
9705,2022-05-26 14:00:00,BLND,3.30161443783451e-05,12
9706,2022-05-26 15:00:00,BLND,1.8350843941597343e-05,12
9707,2022-05-26 16:00:00,BLND,5.249341463819976e-06,12
9708,2022-05-26 17:00:00,BLND,4.204920443097743e-05,12
9709,2022-05-26 18:00:00,BLND,2.7877047775077413e-05,12
9710,2022-05-26 19:00:00,BLND,2.1403355603569298e-05,12
9713,2022-05-27 13:00:00,BLND,6.155901323102134e-05,6
9714,2022-05-27 14:00:00,BLND,5.824450578382032e-05,12
9715,2022-05-27 15:00:00,BLND,5.128865908774204e-05,12
9716,2022-05-27 16:00:00,BLND,6.339968852342895e-06,12
9717,2022-05-27 17:00:00,BLND,7.0020302995061165e-06,12
9718,2022-05-27 18:00:00,BLND,3.218339815551318e-05,12
9719,2022-05-27 19:00:00,BLND,2.0563251779907683e-05,12
9721,2022-05-31 13:00:00,BLND,0.00026777492988142547,6
9722,2022-05-31 14:00:00,BLND,5.8329556222075306e-05,12
9723,2022-05-31 15:00:00,BLND,7.4749898379223e-05,12
9724,2022-05-31 16:00:00,BLND,3.2287357018758576e-05,12
9725,2022-05-31 17:00:00,BLND,2.3629810728607823e-05,12
9726,2022-05-31 18:00:00,BLND,7.877210476167151e-06,12
9727,2022-05-31 19:00:00,BLND,2.4292567747980286e-05,12
9729,2022-06-01 13:00:00,BLND,6.201669231840205e-05,6
9730,2022-06-01 14:00:00,BLND,4.159943744557876e-05,12
9731,2022-06-01 15:00:00,BLND,2.350505656694793e-05,12
9732,2022-06-01 16:00:00,BLND,3.0740763161000466e-05,12
9733,2022-06-01 17:00:00,BLND,1.866819660192655e-05,12
9734,2022-06-01 18:00:00,BLND,4.537385359139399e-05,12
9735,2022-06-01 19:00:00,BLND,1.6272386780259682e-05,12
9738,2022-01-03 09:00:00,BP,3.800361566016449e-06,4
9740,2022-01-03 12:00:00,BP,7.879526776463542e-07,12
9741,2022-01-03 13:00:00,BP,3.6965366280885995e-07,12
9742,2022-01-03 14:00:00,BP,1.7526366313609042e-05,12
9743,2022-01-03 15:00:00,BP,5.99656563126202e-06,12
9744,2022-01-03 16:00:00,BP,3.4016993275587345e-06,12
9745,2022-01-03 17:00:00,BP,4.600233403140867e-07,12
9746,2022-01-03 18:00:00,BP,6.375605494919499e-07,12
9747,2022-01-03 19:00:00,BP,2.5172940086272464e-07,12
9748,2022-01-03 20:00:00,BP,7.204903119104707e-07,12
9749,2022-01-03 21:00:00,BP,1.0555188313961485e-05,4
9750,2022-01-03 22:00:00,BP,6.676965143527479e-08,3
9752,2022-01-04 00:00:00,BP,1.4682013381652773e-06,5
9753,2022-01-04 09:00:00,BP,8.75104531459908e-06,5
9754,2022-01-04 10:00:00,BP,2.2032747584190156e-07,10
9755,2022-01-04 11:00:00,BP,3.7754294805765216e-06,8
9756,2022-01-04 12:00:00,BP,2.6589382104877914e-06,12
9757,2022-01-04 13:00:00,BP,1.0787650195230454e-06,12
9758,2022-01-04 14:00:00,BP,3.6486415150085788e-06,12
9759,2022-01-04 15:00:00,BP,2.803874360608414e-06,12
9760,2022-01-04 16:00:00,BP,2.589694482761398e-06,12
9761,2022-01-04 17:00:00,BP,7.608864832617609e-07,12
9762,2022-01-04 18:00:00,BP,5.651196709390615e-07,12
9763,2022-01-04 19:00:00,BP,2.6641832235498243e-07,12
9764,2022-01-04 20:00:00,BP,7.864754583187363e-07,12
9765,2022-01-04 21:00:00,BP,3.6856821213828045e-07,6
9766,2022-01-04 22:00:00,BP,2.8200452338599034e-06,5
9767,2022-01-04 23:00:00,BP,9.807845508122123e-07,3
9768,2022-01-05 00:00:00,BP,2.0034717423450424e-06,6
9769,2022-01-05 09:00:00,BP,8.276804869082624e-06,6
9770,2022-01-05 10:00:00,BP,1.3114916204835929e-06,8
9771,2022-01-05 11:00:00,BP,6.754580967221461e-07,8
9772,2022-01-05 12:00:00,BP,9.022242998149449e-07,10
9773,2022-01-05 13:00:00,BP,2.1474032679641997e-06,12
9774,2022-01-05 14:00:00,BP,1.6020768024169615e-06,12
9775,2022-01-05 15:00:00,BP,2.65554506727261e-06,12
9776,2022-01-05 16:00:00,BP,1.6592442089071337e-06,12
9777,2022-01-05 17:00:00,BP,8.873296180485781e-07,12
