,Date,Vader-Neg,Vader-Neu,Vader-Pos,Vader-Compound,Go-Admiration,Go-Amusement,Go-Anger,Go-Annoyance,Go-Approval,Go-Caring,Go-Confusion,Go-Curiosity,Go-Desire,Go-Disappointment,Go-Disapproval,Go-Disgust,Go-Embarrassment,Go-Excitement,Go-Fear,Go-Gratitude,Go-Grief,Go-Joy,Go-Love,Go-Nervousness,Go-Optimism,Go-Pride,Go-Realization,Go-Relief,Go-Remorse,Go-Sadness,Go-Surprise,Go-Neutral
10,2022-01-01 09:00:00+00:00,0.0,0.656,0.344,0.2732,0.00028337741969153285,0.0007253353833220899,0.0005764427478425205,0.0015255865873768926,0.0006872870144434273,0.019845278933644295,0.0005397735512815416,0.0007896771421656013,0.0011989133199676871,0.000941621430683881,0.0015909867361187935,0.00022428885858971626,0.00046170514542609453,9.894701361190528e-05,0.0002252934646094218,0.0010632914490997791,0.0004086720000486821,0.00010647169983712956,0.00015184904623311013,0.00012175834854133427,0.015871774405241013,0.00033181661274284124,0.0023414967581629753,0.0007079644128680229,0.001550779095850885,0.0004962863167747855,0.00020128936739638448,0.9957855343818665
11,2022-01-01 10:00:00+00:00,0.0,0.645,0.355,0.296,0.00035887668491341174,0.00014559160626959056,0.0002983692684210837,0.000457172718597576,0.00370280840434134,0.000744235294405371,0.0002985137398354709,0.0005434051272459328,0.0002649381058290601,0.00014822099183220416,0.00036765384720638394,0.00021002381981816143,0.00014777928299736232,0.0007300965371541679,0.00018659332999959588,0.003107558935880661,0.00012970922398380935,0.00038577939267270267,0.00020624460012186319,5.589318971033208e-05,0.0006869713542982936,0.0007261628634296358,0.0010155142517760396,0.0007569927838630974,0.00015265301044564694,0.00012067773059243336,0.00018205700325779617,0.9977071285247803
12,2022-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2022-01-01 12:00:00+00:00,0.0,0.7413333333333333,0.25866666666666666,0.5120166666666667,0.16681743481118852,0.00022366875297545144,0.0023576559991245936,0.0008254885615315288,0.002195473158887277,0.16093285675985194,0.0007812595237434531,0.0016395802279779066,0.019483410176083755,0.000479241452315667,0.0016905871161725372,0.00031420294544659555,0.0004370894966996275,0.008549842263164464,0.00040559740834093344,0.3485138056857977,0.0005707568689103937,0.025683040060054434,0.11532205778166826,0.0003000962060468737,0.26311729580629617,0.0023418927824726174,0.0015787147955658536,0.00843737422595344,0.0008019136366783641,0.00024062676069055064,0.0008916220637426401,0.34492343307162326
14,2022-01-01 13:00:00+00:00,0.010695652173913044,0.6586521739130435,0.33065217391304347,0.6404999999999998,0.08598789445291598,0.0007529047731583452,0.0025964674916948475,0.0013294044183567166,0.002395431550331009,0.09878346204514736,0.015050043997294068,0.02147107110257544,0.06354429414078248,0.0010307064190071644,0.0018893902508906372,0.0003411553714059941,0.0005570755023180264,0.10599299443065716,0.0007212676864583045,0.4213826941824822,0.0008663772535763438,0.1907691212409586,0.035925167423240215,0.000366864426209561,0.28940005514406314,0.004541531860646184,0.008082162458500217,0.009135308058909646,0.0013896178716095164,0.000522386809082135,0.002097722178365549,0.23635845539241057
15,2022-01-01 14:00:00+00:00,0.02540625,0.6398125,0.33475000000000005,0.559421875,0.039155795539500104,0.031967264798481665,0.0029775138016248093,0.001802356656298798,0.008109738193525118,0.1585471816174504,0.0005460988686536439,0.0020321110350778326,0.12607198573869027,0.021870340798159305,0.008524111724909744,0.0004814256831195962,0.0004295411024486384,0.0596225099716321,0.0008177969193639001,0.2926200067367972,0.003156741106977279,0.08187804084218442,0.0329699204831968,0.002525018171127158,0.31122344565937965,0.003769475470448924,0.004512671202064666,0.010026424570241943,0.0013528271531413338,0.031340608235723266,0.0010435420472276746,0.2897637333953753
16,2022-01-01 15:00:00+00:00,0.017476190476190475,0.6999999999999998,0.2825,0.5974571428571429,0.09516776231646959,0.0010100017195024218,0.002031048629197314,0.0017746894196274557,0.059785866133530534,0.1567704622263721,0.0006949309828910156,0.0022812177180423446,0.05792726823191125,0.0008184930137802093,0.0016586295882700056,0.00035391037281009457,0.00027583842442947484,0.15347526086510957,0.0007296644551041979,0.3268619634304958,0.0006138038522857684,0.09048426532535814,0.00349222022573702,0.00031402126296598,0.25098492526324534,0.006470112121557274,0.0028872481482158903,0.007103283397251896,0.0009532516833999017,0.00042101110288751356,0.0019115013116485595,0.30142252711534856
17,2022-01-01 16:00:00+00:00,0.04137209302325581,0.7064186046511628,0.25225581395348834,0.44969302325581395,0.09623839395583694,0.0008902574573280723,0.002456066235365227,0.0020048560433869444,0.017337554831228348,0.0847797666674312,0.027687713885909963,0.04614403164068367,0.06457662574173936,0.0010566028260739608,0.003938232248697733,0.0006324441480480113,0.0004928983759972927,0.14565250422226178,0.0008493496218782871,0.2859838721454062,0.0007478312075173287,0.15096258762888853,0.0302146633372569,0.00042133276427955215,0.2357040955522639,0.014598139871786982,0.008734512358070027,0.012905647639769974,0.001046018022333196,0.00040107544123731164,0.001543385054690081,0.3012233405336088
18,2022-01-01 17:00:00+00:00,0.026432432432432436,0.6991621621621621,0.27443243243243237,0.4702891891891892,0.12213837063825701,0.0006142784668308859,0.002984709613146323,0.008518996857723372,0.05608573901062718,0.14118484224466532,0.0010712642800393263,0.0021706596976523666,0.051871211489039545,0.020690283381358116,0.0018861477052465685,0.0003077014079207328,0.00044792763012967927,0.047747478114222364,0.0005563569189886235,0.22989257908508032,0.0007039310106405095,0.08594707048610577,0.01163183264096104,0.00031667677565663425,0.19571854925330578,0.00916327741150461,0.006327561457559618,0.008640883632029433,0.01194144484887491,0.0017638308040536562,0.0007575266006185573,0.41166147129685693
19,2022-01-01 18:00:00+00:00,0.05223809523809525,0.7136190476190477,0.23423809523809522,0.48254761904761906,0.09366433636889615,0.0007012578114102196,0.001715285662655896,0.04240339752175801,0.08468845259215284,0.10544494674069851,0.0007141585977348898,0.0012818353120348461,0.060315611151357494,0.029886045024405967,0.007595163494919515,0.00040974781829087686,0.0003558578282536473,0.07100110686137452,0.0005619969299351353,0.07955872059322983,0.0007586951320436562,0.04076176723901881,0.0008560706536670859,0.0009231154004477762,0.16312040250133059,0.004563424508281362,0.01747764666409542,0.01916581469101532,0.0007405615324387327,0.003819889007856892,0.00923380379459732,0.4849873511120677
20,2022-01-01 19:00:00+00:00,0.0206,0.8359,0.1435,0.2598,0.02352248290044372,0.0005216002817178377,0.0018428825995215447,0.001290072723350022,0.08072683690988924,0.10154219178439235,0.0007920066440419759,0.005404434906085953,0.05659940840596391,0.0006356393365422264,0.0015648013257305137,0.0002903743017668603,0.00028612603855435734,0.029098196709310287,0.0004493407999689225,0.15668666671153914,0.0004841607245907653,0.05747925856958318,0.0755988528013404,0.0002917263125709724,0.17810023241618184,0.0026013185903138946,0.0037092006910825147,0.003191006853376166,0.0006216025238245492,0.0002732792247115867,0.0007144917275581974,0.6506759086507372
21,2022-01-01 20:00:00+00:00,0.04662962962962963,0.746,0.2074074074074074,0.4294703703703704,0.21046890019971654,0.0006811801470542343,0.001428476825013705,0.00091466681785985,0.0559319867946518,0.042992736451129464,0.0022514282382972953,0.025978989058381155,0.06286332045931851,0.011307741414013974,0.010606021028016348,0.00032028565625228956,0.00034112183493562043,0.0502854436409608,0.0004601184708816517,0.12403021139444145,0.00038526144460236,0.05409446226177453,0.05753332133948182,0.0002712622462476483,0.11337717610661423,0.0026541777085555994,0.024709844549458165,0.002763231662996717,0.0007218456572715055,0.0003325212590560248,0.0008000870856684978,0.4689050068630389
22,2022-01-01 21:00:00+00:00,0.04339130434782609,0.7663913043478262,0.1902608695652174,0.25776086956521727,0.14328512262854137,0.0004756707706331761,0.0006566649785584203,0.001961163302083783,0.049279088797250195,0.02582491192025254,0.0012584745203165094,0.04390946447181151,0.0008625032572561632,0.000677344432282869,0.00812007056336607,0.0003438213955276929,0.00019308782619824026,0.022848529985387122,0.0003617682434750073,0.03831639490596464,0.00037087550615820953,0.017335039073457112,0.0006189646120891784,0.00014468364568766327,0.08783168593325409,0.0036873416193765993,0.0034647248634744597,0.006139581020840485,0.000799518089005015,0.0002693032925573947,0.0007069898097340584,0.6951938488308097
23,2022-01-01 22:00:00+00:00,0.04959999999999999,0.8071999999999999,0.14326666666666668,0.18718333333333337,0.12388171377994392,0.0009264819954599564,0.0027531579971158257,0.02281123543216381,0.01290712719928706,0.0020052892262659348,0.0011927489341663508,0.0007945947921446835,0.0007380235375118598,0.012571543427960326,0.0031358234050761287,0.0008034711157961283,0.0006622314568327663,0.03733896801519829,0.0008433629322098568,0.13646038562389246,0.0010520676543819718,0.02376853907650608,0.006865722159030459,0.0002785443956478654,0.003649937225175866,0.03309845959374798,0.04380212684676129,0.0059528982755485535,0.01679051561538169,0.0011838209941439951,0.001397363774352319,0.6745143222273328
24,2022-01-01 23:00:00+00:00,0.07772727272727273,0.8126363636363636,0.10963636363636363,0.12970909090909097,0.06691649135741913,0.0008366950351046398,0.0013093659085412087,0.0015974273251644759,0.01949176427892367,0.0801227310757068,0.0015184738070026717,0.0019213774807708846,0.001133256404004483,0.000419152792098678,0.0008767251089342277,0.0002954602625157515,0.00038629680189346385,0.06818238011196213,0.0014676665543282236,0.0017557333776494488,0.00045652140893666496,0.0006031957567426037,0.00045170324235434896,0.00029846857432858087,0.07080940720731053,0.0025921273574402385,0.00859159783364951,0.0009061611331575973,0.0007343734508718957,0.00028236875534110533,0.01656124797459184,0.7916711081158031
25,2022-01-02 00:00:00+00:00,0.06552941176470588,0.7414117647058824,0.19311764705882356,0.18721764705882357,0.1681640304501771,0.00047877970406689737,0.0007129317729028544,0.00283581846195054,0.14255616223432727,0.02220341822334483,0.0008713451628436279,0.0008474967762595043,0.0007557860457489048,0.0012561754077015555,0.05899370203020654,0.0003617535026826184,0.00025581672354532843,0.01854812830210636,0.0003830732585971846,0.09536465987291783,0.0007811884148823618,0.0018901390991659889,0.0002256179258812849,0.00020947982214719932,0.011126820136697087,0.004114505980396643,0.04581351425012519,0.017151980288925936,0.0004733057362232905,0.0007113342672870631,0.05556666393043569,0.5638456964892719
26,2022-01-02 01:00:00+00:00,0.020185185185185188,0.838037037037037,0.14174074074074075,0.2662074074074074,0.16816981541988854,0.0015237598145850589,0.0005184413991325224,0.0011780509947264498,0.04603961397488429,0.02690634643012244,0.03710074070841074,0.0020439301291911827,0.003171068605432218,0.0011100183069680093,0.004628076546834092,0.00032500082549328607,0.00018980337255116965,0.04247074825737703,0.000403145738851486,0.07746085119126495,0.00027581756283460117,0.0303687161398961,0.000537572937631652,0.0002035431577867173,0.03936517691882155,0.006963206541614555,0.0030141788700819706,0.005193233759739626,0.0004049458560378601,0.00024882176889891354,0.0010391469137781921,0.649218218944346
27,2022-01-02 02:00:00+00:00,0.012045454545454547,0.8693181818181818,0.11868181818181817,0.24999090909090912,0.10317094865008998,0.0005402412842324173,0.03146013297836445,0.021285944053405812,0.010601394969853573,0.0006245522255829366,0.0004935273874170063,0.000470425024766221,0.0005549473994919522,0.0012536739450297318,0.00310816178138008,0.0004199511703601192,0.0002730784657284279,0.01101955134006196,0.0004866120269236324,0.048916928624418106,0.0006201162796060089,0.004405620706992605,0.00028363293941683054,0.0001065385819277832,0.0010227859205439347,0.04438443725137569,0.003400909244109326,0.002334285929960474,0.000707123942530333,0.0004767765304594914,0.0023040989964845885,0.809493796386629
28,2022-01-02 03:00:00+00:00,0.023315789473684206,0.8345263157894737,0.14210526315789473,0.34562631578947367,0.07866960933805738,0.0005554627557438309,0.000650191363858635,0.0013683129172453558,0.022780932496779746,0.033150450523719066,0.0006480267601498207,0.0009035191622771029,0.0006148564440847718,0.0012262002886640594,0.05108150206873879,0.0018853865901627088,0.00031801673226015595,0.03124859352177928,0.0005466092743996629,0.10313778473975713,0.0007670632411119234,0.028226576743786848,0.0004494418774955097,0.0001857318908916664,0.004327083139766106,0.002323105437282816,0.004278887214145231,0.004482439874616256,0.0008748114326552145,0.014629513381422791,0.002385141667266572,0.7625610082361259
29,2022-01-02 04:00:00+00:00,0.016454545454545454,0.845818181818182,0.13772727272727275,0.30456363636363637,0.09634423067010092,0.0016579311790833758,0.00044208867620909587,0.0010923448293893175,0.0015056730031078173,0.0004369130077644844,0.05932687287515199,0.05688838723951697,0.00044728347909933126,0.0003526731902225451,0.0006793436239769852,0.00033857325880407274,0.00021230913658986208,0.013170382746135478,0.0002666176515049301,0.007775230482696894,0.00014805981746493754,0.001788583256050267,0.0901924056478575,7.631438876904377e-05,0.0012695222526831044,0.0010327487004608636,0.0016105374538297342,0.00038903886028988796,0.00020148455818839878,0.0001887272043280642,0.000495989962391005,0.7509862467731264
30,2022-01-02 05:00:00+00:00,0.054090909090909085,0.7756363636363637,0.17018181818181818,0.2808,0.4044085470456842,0.0007251895347673616,0.000962669981328707,0.001530237019654702,0.07454347184763967,0.0008895538108349269,0.09035746060280045,0.0006644175525500693,0.00038101535160835323,0.0009725947205548767,0.0011615829267115755,0.0004815626770406115,0.0003025909343043829,0.005903741626587527,0.0006113928591896018,0.16235839588096662,0.0003117192182716363,0.0015736624121597163,0.000613280380176465,0.00012384062508565628,0.0016672129938590595,0.03536768808275652,0.003274611848279495,0.003317886979361488,0.000917190385569649,0.00031277235625152986,0.004471193615410646,0.45382544334808533
31,2022-01-02 06:00:00+00:00,0.0,0.805,0.195,0.7783,0.03157767280936241,0.0004882725770585239,0.0001957127678906545,0.0005358750349842012,0.007719469256699085,0.0005659927264787257,0.0005628241342492402,0.0007504057721234858,0.0008122950093820691,0.00024498027050867677,0.0005117720575071871,0.0001774953125277534,0.00013529844000004232,0.006783159915357828,0.0003309339517727494,0.005217528901994228,0.00020688392396550626,0.0017794161103665829,0.0002281994529766962,5.978652188787237e-05,0.001216283068060875,0.004442310892045498,0.000558583764359355,0.001645637326873839,0.0004802217008545995,0.0001374032290186733,0.00030206606606952846,0.996529757976532
32,2022-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2022-01-02 08:00:00+00:00,0.0835,0.9165,0.0,-0.17,0.004329863935709,0.0004307781418901868,0.00029226143669802696,0.0006281759997364134,0.0026475912309251726,0.0003343161806697026,0.00044305899064056575,0.005527734465431422,0.0004510540165938437,0.0003125658695353195,0.0005545724998228252,0.00022985137184150517,0.00012581253940879833,0.0009063451580004767,0.00022736171376891434,0.0004882292705588043,0.0001299711875617504,0.00027897369727725163,0.0003954273779527284,4.9905534979188815e-05,0.00043535983422771096,0.0005509097609319724,0.0004852411220781505,0.00018539876327849925,0.0002028901071753353,0.0001731060619931668,0.00015479594367207028,0.9960257411003113
34,2022-01-02 09:00:00+00:00,0.0835,0.9165,0.0,-0.17,0.004104258492588997,0.00021006794850109145,0.00037331222847569734,0.001969342469237745,0.002595005469629541,0.000386526488000527,0.0021500342118088156,0.005500988278072327,0.0003664082323666662,0.009053304500412196,0.42354064009850845,0.00019137289928039536,0.00024708675300644245,0.0008164776154444553,0.0003017005365109071,0.000499790912726894,0.0001550077213323675,0.00020495848002610728,0.0003362944189575501,0.00020876819689874537,0.0004827180237043649,0.0004951626433467027,0.0028120858769398183,0.0003597546892706305,0.0005758831321145408,0.00023362851061392576,0.00025013633421622217,0.8873720467090607
35,2022-01-02 10:00:00+00:00,0.0,1.0,0.0,0.0,0.00022539572091773152,0.00045279014739207923,0.0002445492136757821,0.001128029078245163,0.0006820094422437251,0.00030224118381738663,0.0004735982802230865,0.0005832245224155486,0.0003716264327522367,0.00041524411062709987,0.0009816684760153294,0.0002072974166367203,0.00018469033238943666,0.0004368408699519932,0.00031027224031277,0.00018739137158263475,0.00012967742804903537,0.0001726242044242099,0.00013078551273792982,9.971082181436941e-05,0.0007223450229503214,0.00017272036348003894,0.0004732311936095357,0.00020261762256268412,0.0001573994813952595,0.00021671260765288025,0.0003034263791050762,0.9990625977516174
36,2022-01-02 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2022-01-02 12:00:00+00:00,0.0,1.0,0.0,0.0,0.0003824236919172108,0.00022826401982456446,0.0002060454644379206,0.0004161601245868951,0.00048103158769663423,0.00028351478977128863,0.0008363793313037604,0.0007201209373306483,0.00016887201127246954,0.0002787781413644552,0.0005994149541947991,0.00021504374308278784,0.00017568645853316411,0.00025928264221874997,0.0001910853825393133,0.0015339231467805803,9.616218085284345e-05,0.00011637481657089666,9.06088353076484e-05,6.103951091063209e-05,0.0007139001099858433,0.00016609283920843154,0.0005972756480332464,0.00024609263346064836,0.00021102451137267053,0.0001583111225045286,0.0003220466533093713,0.997094988822937
38,2022-01-02 13:00:00+00:00,0.06188888888888888,0.7614444444444444,0.17666666666666664,0.3022888888888889,0.13016535051671477,0.0005430082690307043,0.0007217824442907133,0.0006557818463382622,0.004648753965739161,0.006015634251525626,0.07468570310609518,0.00322782222873583,0.0032819856537066195,0.0005911593050566606,0.0009628878033254296,0.00036570976468889665,0.00032976447012818727,0.018139713136608608,0.0008076720858096249,0.3112556340088809,0.0004015939792023144,0.007617148265126161,0.0005235446903194921,0.00028008003977851733,0.024831474027855113,0.0018950754844505961,0.0212063215925203,0.0029352145413415404,0.0011663603420149432,0.0002686540659245414,0.000572098299421163,0.5846035737130377
39,2022-01-02 14:00:00+00:00,0.028285714285714282,0.8100714285714288,0.16164285714285714,0.41364285714285715,0.1307160121931312,0.0007851695138794769,0.0007735403726526004,0.002848046093796646,0.09200214778788254,0.0024318874134873374,0.0007873206756942507,0.002022867638775746,0.005336313587447096,0.000889864016374174,0.0007443194502099816,0.0004717481367281705,0.0002869010051134475,0.07214181837168455,0.0012609157316286915,0.1453943135696006,0.0004921535666133943,0.005624833753764895,0.07165732760560266,0.0005146805454257576,0.057511813344068026,0.06657030950113299,0.006300714413685325,0.0034864371627918445,0.0010351215927845,0.00034364125947052216,0.0012382027541337135,0.5646237908097517
40,2022-01-02 15:00:00+00:00,0.08105882352941175,0.7838823529411765,0.135,0.06859411764705883,0.08449103721838636,0.0011372083313557703,0.0013108558564186644,0.01352834508939208,0.10446504046387203,0.0018694130515487975,0.0018947599421474425,0.0010680211434031233,0.0013274528764133505,0.0016878788784892736,0.002804950261420077,0.0005832687041701694,0.0002695422596897355,0.008538549937571482,0.0009315703937318176,0.0441501362111012,0.0009948635719517957,0.0014953729020335765,0.001900804609142463,0.00024517946632626904,0.04147338428575655,0.0548006181985222,0.008367298215435928,0.0035359140074433526,0.0006065205157296184,0.0005609007143100505,0.001668339138097294,0.8227522271301817
41,2022-01-02 16:00:00+00:00,0.1005,0.7666999999999999,0.13290000000000002,0.24559999999999998,0.036500707844970746,0.002000369082816178,0.001023048885690514,0.00082680213090498,0.28204661580966783,0.011031295140855945,0.001042242083349265,0.0014221855642972514,0.0016532600930077024,0.0016020528200897388,0.0007680820912355557,0.0006509934071800671,0.00046055867624090753,0.004657562199281528,0.0007985661970451475,0.07256384298452759,0.01867127687728498,0.00614650445204461,0.05737224484037142,0.00032697759597795085,0.04005611696629785,0.0070364168321248146,0.01859461669810116,0.010410359967499972,0.003913784310861956,0.07100935293565272,0.09982405516348081,0.71239356957376
42,2022-01-02 17:00:00+00:00,0.04385714285714286,0.8435714285714286,0.1127857142857143,0.1293,0.07364907772612891,0.00034352868117691415,0.0013481618921754748,0.020994462939727652,0.040630398291146515,0.014540772274943135,0.07761253991131005,0.06907777518582796,0.00031229901937227363,0.0011771184623025224,0.0031456334753394394,0.00029685680004019687,0.00020448652243690698,0.0009832849599271348,0.0004066171105867917,0.0705020023846633,0.00028380259547183026,0.0003305516511318274,0.00023360295277338343,0.00016483530167274045,0.0007345629128394648,0.0005876624220815886,0.004073510975493784,0.0007228820151275224,0.00043979131130202277,0.0006028724029809902,0.0005169718538776838,0.7433288496187223
43,2022-01-02 18:00:00+00:00,0.05226086956521739,0.8186521739130435,0.12908695652173913,0.19566521739130435,0.07366678794104424,0.0006082966571304258,0.0012650945541479261,0.04052911747092604,0.01970745975774227,0.030995861777109498,0.013334184313071486,0.004290273771165748,0.0008215034452049346,0.0007627833079111398,0.001508421377208003,0.0007401008725814197,0.00029624587288075736,0.05646205773455617,0.0005796437724948983,0.015468131069412819,0.0010205924417001054,0.030536077357006117,0.0004642010809102035,0.00015897669404891886,0.002761563698700427,0.04553442208049566,0.020475134556561345,0.007579359267686453,0.00063876769000553,0.0004450997597735335,0.043374504630818315,0.7992045334742769
